customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6209-DSPZL,Male,0,Yes,Yes,4,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),83.05,341.05,No
5735-DIGJM,Male,0,Yes,No,10,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),57.81,568.8,No
7471-TJJHT,Male,0,No,No,13,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),73.75,947.42,Yes
5270-AOXQM,Female,0,No,No,33,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),89.57,2982.06,No
1034-WSXEC,Female,0,Yes,Yes,33,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),69.23,2304.29,No
4380-EXIFP,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,88.05,4867.82,No
3153-PCRKS,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.1,5341.54,No
9056-WOKYV,Male,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,81.35,4872.46,No
3871-JICWI,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.81,1098.77,No
3970-MZHFH,Male,0,Yes,No,30,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.67,2243.61,Yes
9791-XLADW,Male,1,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),72.44,1213.51,No
6626-QSSVE,Female,1,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,81.07,2588.63,No
3811-KGCKQ,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.87,3014.02,No
2386-OSHPU,Female,1,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,90.18,6462.01,No
4842-XFCEA,Female,0,No,No,65,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),66.47,4336.62,No
2685-NLMNY,Male,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),67.51,2504.09,No
3422-MXFUO,Male,1,No,No,13,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.05,723.91,Yes
9827-VWPIH,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,103.26,221.71,No
6390-GXQPX,Male,1,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.88,1572.84,No
9618-GKBBF,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.97,674.54,No
5254-XWTPN,Female,0,Yes,No,53,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),84.33,4467.23,No
2041-YDCHD,Female,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.99,349.72,No
2302-OMNNE,Female,0,Yes,No,20,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,80.69,1583.36,No
3564-VMDRF,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.6,219.84,No
6404-ECTCC,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.9,645.57,No
6587-BTZRJ,Female,0,No,No,61,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,72.97,4459.07,No
1244-GTZVN,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.95,2342.53,Yes
6971-PFQFV,Female,0,No,Yes,13,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,50.86,650.61,No
8505-JJIVO,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.59,999.38,No
3204-GRBBZ,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.08,1420.55,Yes
1984-STAQT,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.78,820.56,No
6713-HMDSC,Male,0,Yes,Yes,7,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.7,435.7,Yes
4045-FVFXH,Female,0,No,No,15,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),66.81,1050.47,No
1376-QJXES,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),107.33,6191.66,No
3794-JCVXJ,Male,1,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.76,304.43,No
2051-IEUQF,Male,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,60.71,891.85,No
7762-EGGDU,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),83.86,2679.48,No
5841-XRANF,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.26,1941.31,No
2171-ZCPPG,Male,0,No,No,16,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.95,932.49,No
3343-DLLJL,Male,0,No,Yes,33,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.13,1941.47,No
3602-OFKBX,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.23,1082.27,No
9277-IKPMM,Male,0,Yes,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,409.65,No
9821-RUYAT,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,84.46,4118.05,No
4613-SQAAQ,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,81.73,158.66,Yes
3588-BKUBT,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),34.9,321.0,No
1833-PTITU,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,78.38,5596.27,No
2347-XMOTB,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),113.41,7579.51,Yes
1403-RYXIT,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,78.65,4128.73,Yes
5288-CWQKX,Female,1,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.8,365.6,Yes
9116-LKMOY,Male,0,No,Yes,20,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),61.0,1221.31,No
4571-YQLST,Female,1,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.61,434.66,No
1592-VMPTT,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.59,3879.68,No
1496-EIVXD,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.33,669.41,No
8016-PGNNG,Male,1,Yes,Yes,35,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),52.48,1849.27,No
9559-RFGSH,Female,0,Yes,No,20,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),49.85,986.61,No
2728-QZSVG,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.11,435.56,Yes
3173-FUFAJ,Male,0,No,Yes,15,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,55.17,808.02,No
9839-GIAZY,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.39,549.46,Yes
6873-FKETD,Male,0,Yes,No,20,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,76.39,1508.72,No
4847-JCMQE,Female,1,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.33,979.76,No
4964-DRNXK,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.98,641.87,No
5188-ZIMZQ,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.59,1521.61,Yes
4329-FZGBX,Female,0,No,No,26,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,66.42,1745.04,No
2260-JPIHY,Female,0,Yes,No,26,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,68.64,1792.12,No
5270-VGVWS,Female,1,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,91.75,1730.54,No
3312-SBGVS,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,53.79,2215.9,Yes
2350-FANAY,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.53,1205.1,No
8323-RQBHU,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,62.46,639.97,No
7486-WBPDB,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.67,295.91,Yes
8664-BVNTG,Female,1,Yes,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),86.96,2793.61,No
2009-MLBLF,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,54.54,1124.28,No
3272-UAOPV,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),31.35,302.75,No
2542-VNYSX,Female,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.2,125.97,No
1282-WMULA,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,110.94,4770.43,No
2882-LDOYP,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,102.92,650.14,Yes
4790-HSORK,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.13,1735.0,No
3592-IWLBK,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),52.42,1042.3,Yes
5749-BOUWU,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.79,832.76,Yes
9497-NULJN,Female,1,No,No,44,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,57.19,2525.89,No
4957-OEBVF,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),89.95,1712.72,No
8531-BDGPA,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.63,3293.88,Yes
3346-LKFWL,Male,0,Yes,Yes,17,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,76.81,1324.22,No
5852-LJHTS,Female,0,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,87.39,4899.82,No
7918-NDAHE,Female,0,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),87.49,2956.48,Yes
5668-HHUXG,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,88.55,3819.51,Yes
5003-WTFLR,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,93.75,3636.27,No
4659-RCJGC,Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.43,1631.33,No
3683-SMDJF,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.08,426.45,No
6600-FHOHV,Male,0,No,Yes,65,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,59.67,3865.73,No
2057-GHJMV,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,83.74,6008.49,No
8283-AIJTB,Female,1,No,No,53,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),99.24,5263.17,No
4699-KERGC,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,78.87,2825.53,No
4549-POHTE,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.04,131.91,No
6378-EIPNR,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.85,2477.98,Yes
3278-OZHCK,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),77.3,1227.69,No
1924-ZROJY,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.73,941.25,Yes
5578-OYWFK,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),77.76,1399.04,Yes
2723-KSWCM,Female,0,Yes,No,20,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),57.17,1111.98,No
4898-VHUKK,Male,0,No,No,70,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,57.5,4052.81,No
1677-XJSLN,Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.35,656.76,No
9986-UYZJC,Female,0,No,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),84.38,987.47,No
4866-RMXNN,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.54,331.67,No
7315-YDPSJ,Male,0,Yes,No,35,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.51,2672.54,No
4951-EPAEM,Male,1,No,No,35,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),52.68,1816.84,No
8980-CQSEE,Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.94,1415.01,No
3222-JLXKA,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.84,292.94,No
3883-SXTCR,Female,1,Yes,No,18,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,57.96,1031.03,No
1102-VZUXA,Male,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.91,1083.45,Yes
8537-BLQUU,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,66.19,933.0,No
5802-LYLFJ,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.29,1534.82,Yes
5189-VZFNB,Male,0,Yes,No,31,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.88,1588.62,Yes
7254-ZZHVM,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,81.43,476.71,No
2150-SJIRG,Female,1,Yes,No,10,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,65.23,625.47,Yes
4915-OVUMF,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),83.94,2538.46,No
9935-NCPRX,Male,0,No,No,6,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.63,331.06,No
3192-PUXBT,Male,1,No,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,77.25,5161.01,No
9298-GQYSF,Female,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,80.76,846.89,Yes
3857-UDYYA,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),90.86,298.69,No
8856-XEVWJ,Female,1,No,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.83,1190.23,Yes
9166-MGOQW,Female,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.6,1591.64,No
2321-EXGGV,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.73,1996.07,Yes
9886-NWOEE,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,91.49,1493.44,No
4027-UZILP,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.17,718.35,No
4285-HILTG,Female,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.89,1710.23,No
5918-CAGIB,Female,0,No,No,19,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,65.37,1208.29,No
6375-GJBMC,Male,1,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.48,3476.97,Yes
2964-JLZCT,Female,0,No,No,51,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,68.67,3502.82,No
5037-CYBWV,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.63,2499.44,Yes
8701-JTQQS,Male,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.76,580.73,No
2047-DKQXJ,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,62.43,4491.18,No
8221-QLJJF,Male,0,No,No,27,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,51.17,1380.94,Yes
7992-ZZSBD,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),84.23,1431.69,No
5570-UDFNG,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,70.78,1042.27,No
6163-BRXMM,Female,1,No,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,74.49,5146.83,Yes
4844-GLYNA,Male,0,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),61.96,3976.47,Yes
9151-JZYIJ,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.5,1917.31,Yes
2318-PLLZS,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.46,238.3,No
2324-URZCZ,Male,1,No,No,24,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.06,1451.62,No
9384-CUNDS,Female,1,Yes,No,25,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,61.28,1515.9,No
3437-TIKVO,Female,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.63,1203.34,No
4400-KZJBV,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.59,990.84,No
2837-DBENO,Female,0,Yes,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,88.9,3903.31,No
1658-FONHT,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),89.53,2760.46,No
7859-DUFKW,Male,0,No,Yes,5,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.49,243.32,Yes
1245-GYDZO,Female,1,Yes,No,71,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.54,3914.98,Yes
9192-IWTZH,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,56.5,2867.16,No
4051-GRAIG,Male,0,No,No,67,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),81.16,5454.19,Yes
9889-AMTOE,Female,0,No,No,17,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),75.79,1310.59,Yes
3628-NNNEK,Male,0,No,No,28,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,49.58,1425.13,No
6023-SEDOU,Male,0,No,No,13,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,58.0,778.78,No
1710-EONXX,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.81,3026.65,No
3594-ELTNE,Female,0,Yes,No,33,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,71.87,2367.73,No
5143-GCVYD,Female,1,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.0,749.85,No
